generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
28000000,Pseudochirops_corinnae,NA,153.676,0.0292088,-0.011398,0.0797703,0
28000000,Wallabia_bicolor,NA,157.3,0.0818926,-0.00240256,0.0586659,0
28000000,Antechinus_bellus,Myrmecobius_fasciatus,134.249,0.105684,-0.00366285,0.00906454,0
28000000,Acrobates_pygmaeus,Caluromys_lanatus,25.0166,0.0471184,0.000349757,0.00147482,0
29000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0211119,-0.00282423,0.0540109,0
29000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,146.585,0.130495,-0.00731265,0.0065072,0
29000000,Acrobates_pygmaeus,Caluromys_lanatus,51.7669,0.0342653,0.0150677,0.004286,0
30000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0234794,0.00480213,0.0295873,0
30000000,Acrobates_pygmaeus,Caluromys_lanatus,80.8857,0.0447221,0.018023,0.012108,0
31000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0603243,-0.00422772,0.0845527,0
31000000,Dendrolagus_bennettianus,Dorcopsis_atrata,149.663,0.135391,0.00571816,0.00906955,0
31000000,Petaurus_australis,Petaurus_abidi,143.977,0.104329,-0.0053077,0.0139292,0
31000000,Dromiciops_gliroides,NA,142.591,0.00184732,0.00907182,0.0963142,0
31000000,Dasyurus_albopunctatus,Dasykaluta_rosamondae,155.637,0.172004,0.000570497,0.00324575,0
31000000,Acrobates_pygmaeus,Caluromys_lanatus,81.7191,0.113639,-0.00734042,0.00155221,0
32000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0334269,-0.000481879,0.0582546,0
32000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,146.16,0.125535,0.00167621,0.0080763,0
32000000,Antechinus_bellus,Ningaui_ridei,139.156,0.133597,-0.00277222,0.0201503,0
32000000,Acrobates_pygmaeus,Caluromys_lanatus,70.1304,0.0458477,0.00163358,0.000470064,0
33000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0437574,0.00075756,0.00460589,0
33000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,145.446,0.12598,-0.00722312,0.0277223,0
33000000,Antechinus_bellus,Ningaui_ridei,139.055,0.125204,0.00172355,0.0109633,0
34000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00118846,0.00563957,0.000909044,0
34000000,Bettongia_penicillata,Dendrolagus_bennettianus,135.703,0.151508,-0.00739121,0.0172434,0
34000000,Acrobates_pygmaeus,Caluromys_lanatus,78.3114,0.0991279,-0.006031,0.00935525,0
35000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0305657,-0.00851444,0.0214924,0
35000000,Cercartetus_caudatus,NA,163.659,0.0244181,0.00896383,0.234038,0
35000000,Petrogale_penicillata,Petrogale_inornata,161.701,0.0717587,0.00193764,0.0352609,0
35000000,Bettongia_penicillata,Dendrolagus_bennettianus,133.17,0.149337,-0.0044145,0.0129597,0
35000000,Antechinus_bellus,Myrmecobius_fasciatus,112.701,0.113192,0.00150894,0.00537087,0
35000000,Macrotis_lagotis,NA,150.484,0.0230761,-0.0115521,0.129679,0
35000000,Acrobates_pygmaeus,Caluromys_lanatus,68.3169,0.0920916,-0.00155816,0.0211861,0
36000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0719199,-0.00152326,0.0202058,0
36000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,147.697,0.105618,-0.000442168,0.00496779,0
36000000,Antechinus_bellus,Ningaui_ridei,139.02,0.0865935,0.00551862,0.0100226,0
37000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00960571,-8.56488e-05,0.0205184,0
37000000,Dendrolagus_bennettianus,Dorcopsis_atrata,148.563,0.165246,-0.00642312,0.0249883,0
37000000,Antechinus_bellus,Myrmecobius_fasciatus,127.235,0.111366,0.00446335,0.0139885,0
37000000,Glironia_venusta,NA,143.94,0.00167863,-0.00039316,0.0690807,0
37000000,Metachirus_nudicaudatus,NA,157.463,0.0961306,-0.00424758,0.241854,0
37000000,Acrobates_pygmaeus,Caluromys_lanatus,76.563,0.0635245,-0.000944894,0.000204493,0
38000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0192343,0.00205896,0.0523293,0
38000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,144.713,0.181903,-0.0102491,0.0305961,0
38000000,Spilocuscus_rufoniger,NA,161.355,0.100288,0.00400145,0.0328972,0
38000000,Antechinus_bellus,Dasyurus_albopunctatus,150.806,0.103854,0.00838679,0.0121847,0
38000000,Acrobates_pygmaeus,Caluromys_lanatus,72.9623,0.0397995,0.00509516,0.0011931,0
39000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0206995,0.00602958,0.0478198,0
39000000,Dendrolagus_bennettianus,Dendrolagus_dorianus,155.257,0.0635125,0.00641894,0.0872091,0
39000000,Petrogale_penicillata,NA,163.107,0.10075,0.00163761,0.140371,0
39000000,Dendrolagus_bennettianus,Potorous_longipes,142.318,0.164789,-0.00857011,0.02808,0
39000000,Antechinus_bellus,Ningaui_ridei,139.368,0.0702565,0.0123513,0.0126411,0
39000000,Acrobates_pygmaeus,Caluromys_lanatus,51.5302,0.0384646,0.00623122,0.00151308,0
40000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00800545,0.0084008,0.0252478,0
40000000,Dendrolagus_bennettianus,Dorcopsis_atrata,149.398,0.174015,-0.0139483,0.0158827,0
40000000,Antechinus_bellus,Myrmecobius_fasciatus,135.384,0.111674,0.00459925,0.0820018,0
40000000,Acrobates_pygmaeus,Caluromys_lanatus,70.0841,0.106921,-0.00668095,0.00740569,0
41000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0581261,-0.00434181,0.0608908,0
41000000,Petrogale_inornata,NA,164.047,0.327007,-0.00346357,0.192439,0
41000000,Dendrolagus_bennettianus,Dorcopsis_atrata,150.611,0.132443,0.00679135,0.0373657,0
41000000,Antechinus_stuartii,NA,159.685,0.0508181,-0.00901081,0.000383002,0
41000000,Antechinus_bellus,Myrmecobius_fasciatus,133.918,0.117148,-0.0123675,0.000843285,0
41000000,Acrobates_pygmaeus,Caluromys_lanatus,80.5042,0.0897794,-0.00884632,0.00104563,0
42000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0573545,-5.14139e-05,0.0595713,0
42000000,Dendrolagus_bennettianus,Dorcopsis_atrata,149.992,0.122475,0.00674166,0.0314385,0
42000000,Acrobates_pygmaeus,Caluromys_lanatus,78.8133,0.10569,-0.00550475,0.00334558,0
43000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0143252,0.00258545,0.0331444,0
43000000,Dendrolagus_bennettianus,Dorcopsis_atrata,149.732,0.17361,-0.0122156,0.00973263,0
43000000,Antechinus_bellus,Ningaui_ridei,136.194,0.151079,-0.0108103,0.00148078,0
43000000,Acrobates_pygmaeus,Caluromys_lanatus,28.3001,0.0366438,0.00497644,0.00212685,0
44000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0416103,0.00393947,0.0185529,0
44000000,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,12.3602,0.0381855,0.0187902,0.100035,0
44000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,145.373,0.116181,-0.00350603,0.0267668,0
44000000,Bettongia_penicillata,Hypsiprymnodon_moschatus,126.346,0.0931819,-0.0129975,0.0284695,0
44000000,Pseudantechinus_ningbing,NA,160.177,0.251438,-0.00741692,0.00393297,0
